filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.08896v1_XGBoost Forecasting of NEPSE Index Log Returns wit.pdf,XGBoost Forecasting of NEPSE Index Log Returns with Walk Forward Validation,"Sahaj Raj Mallaa, Shreeyash Kayastha, Rumi Suwala, Harish Chandra Bhandara, Rajendra Adhikari",Not found,Not found,"NEPSE Index, stock index forecasting, XGBoost, walk-forward validation, hyperparameter optimization, time series forecasting, emerging markets, feature engineering","This study develops a robust machine learning framework for one-step-ahead forecasting of daily log-returns in the Nepal Stock Exchange (NEPSE) Index using the XGBoost regressor. A comprehensive feature set is engineered, including lagged log-returns (up to 30 days) and established technical indicators such as short- and medium-term rolling volatility measures and the 14-period Relative Strength Index. Hyperparameter optimization is performed using Optuna with time-series cross-validation on the initial training segment. Out-of-sample performance is rigorously assessed via walk-forward validation under both expanding and fixed-length rolling windows schemes across multiple lag configurations, simulating real-world deployment and avoiding lookahead bias. Predictive accuracy is evaluated using root mean squared error, mean absolute error, coefficient of determination (R²), and directional accuracy on both log-returns and reconstructed closing prices. Empirical results show that the optimal configuration—an expanding window with 20 lags—outperforms tuned ARIMA and Ridge regression benchmarks, achieving the lowest log-return RMSE (0.013450) and MAE (0.009814) alongside a directional accuracy of 65.15%. While the R² remains modest, consistent with the noisy nature of financial returns, primary emphasis is placed on relative error reduction and directional prediction. Feature importance analysis and visual inspection further enhance interpretability. These findings demonstrate the effectiveness of gradient boosting ensembles in modeling nonlinear dynamics in volatile emerging market time series and establish a reproducible benchmark for NEPSE Index forecasting.",12.62,Qwen2.5-3B,Apple M1 (Metal)
2601.08901v1_Navigating Ideation Space Decomposed Conceptual Re.pdf,Navigating Ideation Space: Decomposed Conceptual Representations for Scientific Ideas,"Yuexi Shen, Minqian Liu, Dawei Zhou, Lifu Huang",,not found,"Scientific discovery, Conceptual representation, Literature retrieval, Novelty assessment","Scientific discovery is a cumulative process requiring new ideas to be situated within an expanding landscape of existing knowledge. The challenge is to identify conceptually relevant prior work and assess how a new idea differentiates from existing research. Current embedding approaches conflate distinct conceptual aspects into single representations, hindering fine-grained literature retrieval. LLM-based evaluators are subject to sycophancy biases, failing to provide discriminative novelty assessment. This paper introduces the Ideation Space, a structured representation that decomposes scientific knowledge into three dimensions: research problem, methodology, and core findings, each learned through contrastive training. This framework enables principled measurement of conceptual distance and modeling of ideation transitions. A Hierarchical Sub-Space Retrieval framework and a Decomposed Novelty Assessment algorithm are proposed for efficient, targeted literature retrieval and identifying novel aspects of ideas, respectively. Extensive experiments demonstrate substantial improvements in recall, hit rate, and correlation with expert judgments.",11.84,Qwen2.5-3B,Apple M1 (Metal)
2601.08910v1_Towards a Self-Driving Trigger at the LHC Adaptive.pdf,Towards a Self-Driving Trigger at the LHC: Adaptive Response in Real Time,"Shaghayegh Emami, Cecilia Tosciri, Giovanna Salvi, Zixin Ding, Yuxin Chen, Abhijith Gandrakota, Christian Herwig, David W. Miller, Jennifer Ngadiuba, Nhan Tran",,2601.08910v1,"self-driving trigger, real-time data filtering, high-throughput scientific facilities, Large Hadron Collider (LHC), adaptive response, machine learning, anomaly detection, signal efficiency, rate stability, computational cost","This work explores the concept of a self-driving trigger, an autonomous data-filtering framework that reallocates resources and adjusts thresholds dynamically in real-time to optimize signal efficiency, rate stability, and computational cost in high-throughput scientific facilities such as the experiments at the Large Hadron Collider (LHC).",12.81,Qwen2.5-3B,Apple M1 (Metal)
2601.08950v1_ConvoLearn A Dataset of Constructivist Tutor-Stude.pdf,ConvoLearn: A Dataset of Constructivist Tutor-Student Dialogue,"Mayank Sharma, Roy Pea, Hari Subramonyam",,1https://huggingface.co/datasets/masharma/convolearn,"constructivist, tutor-student, dialogue, pedagogical, knowledge-building, LLMs, education","This paper introduces ConvoLearn, a dataset grounded in knowledge-building theory, operationalizing six core pedagogical dimensions. It constructs a semi-synthetic dataset of 1,250 tutor-student dialogues, demonstrating that training on this dataset shifts LLM behavior towards knowledge-building strategies, outperforming base models in human evaluations.",10.22,Qwen2.5-3B,Apple M1 (Metal)
2601.08951v1_PluriHarms Benchmarking the Full Spectrum of Human.pdf,PLURIHARMS: BENCHMARKING THE FULL SPECTRUM OF HUMAN JUDGMENTS ON AI HARM,"Jing-Jing Li, Joel Mire, Eve Fleisig, Valentina Pyatkin, Anne G. E. Collins, Maarten Sap, Sydney Levine",Not found,Not found,"AI safety, human judgments, harm, disagreement, benchmark","This paper introduces PLURIHARMS, a benchmark designed to systematically study human harm judgments across two key dimensions: the harm axis (benign to harmful) and the agreement axis (agreement to disagreement). The benchmark includes 150 prompts with 15,000 ratings from 100 human annotators, and analyses show that prompts related to imminent risks and tangible harms amplify perceived harmfulness, while annotator traits and their interactions with prompt content explain systematic disagreement. The work provides a principled benchmark for moving beyond 'one-size-fits-all' safety toward pluralistically safe AI.",11.79,Qwen2.5-3B,Apple M1 (Metal)
2601.08953v1_Fairness risk and its privacy-enabled solution in .pdf,Fairness risk and its privacy-enabled solution in AI-driven robotic applications,"Le Liu, Bangguo Yu, Nynke Vellinga, Ming Cao",Not found,2601.08953,"Robotic Decision-making, Large Language Model, Fairness, Privacy","Complex decision-making by autonomous machines and algorithms could underpin the foundations of future society. Generative AI is emerging as a powerful engine for such transitions. However, Generative AI-driven developments pose a critical pitfall: fairness concerns. In robotic applications, although intuitions about fairness are common, a precise and implementable definition that captures user utility and inherent data randomness is missing. This paper provides a utility-aware fairness metric for robotic decision-making and analyzes fairness jointly with user-data privacy, deriving conditions under which privacy budgets govern fairness metrics.",12.55,Qwen2.5-3B,Apple M1 (Metal)
2601.08955v1_Imagine-then-Plan Agent Learning from Adaptive Loo.pdf,Imagine-then-Plan: Agent Learning from Adaptive Lookahead with World Models,"Youwei Liu, Jian Wang, Hanlin Wang, Beichen Guo, Wenjie Li",Not provided,Not provided,"Agent learning, World models, Adaptive lookahead, Multi-step planning, Reinforcement learning","Recent advances in world models have shown promise for modeling future dynamics of environmental states, enabling agents to reason and act without accessing real environments. Current methods mainly perform single-step or fixed-horizon rollouts, leaving their potential for complex task planning under-exploited. We propose Imagine-then-Plan (ITP), a unified framework for agent learning via lookahead imagination, where an agent’s policy model interacts with the learned world model, yielding multi-step 'imagined' trajectories. The framework introduces an adaptive lookahead mechanism to handle varying imagination horizons by trading off the ultimate goal and task progress.",10.83,Qwen2.5-3B,Apple M1 (Metal)
2601.08988v1_ART Action-based Reasoning Task Benchmarking for M.pdf,AAAI 2026: Healthy Aging and Longevity Workshop (AIAA) - ART: Action-based Reasoning Task Benchmarking for Medical AI Agents,"Ananya Mantravadi, Shivali Dalmia, Abhishek Mukherji",Not provided,Not provided,"Medical AI agents, synthetic data generation, clinical reasoning evaluation, healthcare LLMs, benchmark, HITL","Reliable clinical decision support requires medical AI agents capable of safe, multi-step reasoning over structured electronic health records (EHRs). Existing benchmarks inadequately assess performance on action-based tasks involving threshold evaluation, temporal aggregation, and conditional logic. ART introduces an Action-based Reasoning clinical Task benchmark for medical AI agents, which mines real-world EHR data to create challenging tasks targeting known reasoning weaknesses.",11.44,Qwen2.5-3B,Apple M1 (Metal)
2601.09012v3_TranslateGemma Technical Report.pdf,"We present TranslateGemma, a suite of open machine translation models based on the Gemma 3 foundation models",Google Translate Research Team,,,"machine translation, open models, supervised fine-tuning, reinforcement learning, Gemma 3, synthetic data, human-translated data, multimodal translation, image translation","The paper introduces TranslateGemma, an open machine translation model suite based on the Gemma 3 foundation models. It employs a two-stage fine-tuning process, including supervised fine-tuning and reinforcement learning, to enhance translation quality. The model is evaluated on various datasets and shows significant improvements in translation quality across multiple language pairs.",10.8,Qwen2.5-3B,Apple M1 (Metal)
2601.09018v1_Meta-learning to Address Data Shift in Time Series.pdf,META-LEARNING TOADDRESSDATASHIFT IN TIMESERIES CLASSIFICATION,"Samuel Myrenab, Nidhi Parikha, Natalie Kleina",Not found,2601.09018,"signals, seismology, Reptile, FOMAML, model-agnostic meta-learning, domain generalization","This work systematically compares traditional deep learning (TDL) with fine-tuning and optimization-based meta-learning algorithms in addressing data shift in time-series classification. It introduces a controlled seismic benchmark (SeisTask) and shows that meta-learning typically achieves faster and more stable adaptation with reduced overfitting in data-scarce regimes and smaller model architectures. Task diversity influences meta-learning performance, but alignment between training and test distributions drives performance gains. The study contributes SeisTask as a benchmark for advancing adaptive learning research in time-series domains.",11.19,Qwen2.5-3B,Apple M1 (Metal)
