filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.08254v1_Large Artificial Intelligence Model Guided Deep Re.pdf,Large Artificial Intelligence Model–Guided Deep Reinforcement Learning for Resource Allocation in Non-Terrestrial Networks,"Abdikarim Mohamed Ibrahim, Rosdiadee Nordin",,,"Large AI Models (LAMs), Large Language Models (LLMs), Deep Reinforcement Learning (DRL), Satellite Communications, Non-Terrestrial Networks (NTNs)","This paper proposes a Deep Reinforcement Learning (DRL) agent guided by a Large Language Model (LLM) for resource allocation in Non-Terrestrial Networks, showing significant performance improvements over traditional DRL and heuristics.",3.0,Phi-4,Apple M1 (Metal)
2601.08257v2_On Evaluation of Unsupervised Feature Selection fo.pdf,On Evaluation of Unsupervised Feature Selection for Pattern Classification,"Gyu-Il Kim, Dae-Won Kim, Jaesung Lee",,arXiv:2601.08257v2,"Unsupervised Feature Selection, Pattern Classification, Multi-label Classification, Feature Selection, Evaluation Paradigm","This study revisits the evaluation paradigm of unsupervised feature selection by adopting a multi-label classification framework, demonstrating that performance rankings differ markedly from those reported under single-label settings.",3.17,Phi-4,Apple M1 (Metal)
2601.08258v1_T3 Benchmarking Sycophancy and Skepticism in Causa.pdf,Benchmarking Sycophancy and Skepticism in Causal Judgment,Edward Y. Chang,,,"Causal Judgment, LLM, Pearl’s Ladder of Causality, Diagnostic Benchmark, Skepticism Trap, Scaling Paradox, Recursive Causal Audit","The paper introduces T3, a diagnostic benchmark for evaluating LLM causal judgment, identifying pathologies like the 'Skepticism Trap' and 'Scaling Paradox', and validating a process-verified protocol (RCA) for restoring causal judgment.",2.87,Phi-4,Apple M1 (Metal)
2601.08262v1_VGG Induced Deep Hand Sign Language Detection.pdf,VGG Induced Deep Hand Sign Language Detection,"Subham Sharma, Sharmila Subudhi",,2601.08262v1,"Hand gesture recognition, Convolutional neural network, Classification, VGG-16 net, API","This work proposes a novel hand gesture recognizing system using VGG-16 net, achieving around 98% accuracy through transfer learning and data augmentation.",3.39,Phi-4,Apple M1 (Metal)
2601.08271v1_Sparsity Is Necessary Polynomial-Time Stability fo.pdf,Sparsity Is Necessary: Polynomial-Time Stability for Agentic LLMs in Large Action Spaces,Angshul Majumdar,,arXiv:2601.08271v1,"LLMs, sparsity, sequential decision-making, action spaces, policy learning, compressed sensing, large action spaces, tool-augmented systems","This paper formalizes Sparse Agentic Control (SAC) for tool-augmented LLM systems, establishing results on policy learning and stability in large action spaces, emphasizing the necessity of sparsity for efficient decision-making.",3.04,Phi-4,Apple M1 (Metal)
2601.08273v1_HIPPO Accelerating Video Large Language Models Inf.pdf,HIPPO: Accelerating Video Large Language Models Inference via Holistic-aware Parallel Speculative Decoding,"Qitan Lv, Tianyu Liu, Wen Wu, Xuenan Xu, Bowen Zhou, Feng Wu, Chao Zhang",,,"Speculative Decoding, Video Large Language Models, Inference Acceleration, Token Pruning, Semantic-aware Token Preservation, Parallel Speculative Decoding","HIPPO proposes a holistic-aware parallel speculative decoding framework to accelerate video-LLM inference, achieving up to 3.51× speedup by preserving semantic information and decoupling draft generation and target verification phases.",3.15,Phi-4,Apple M1 (Metal)
2601.08276v1_ToolACE-MCP Generalizing History-Aware Routing fro.pdf,ToolACE-MCP: Generalizing History-Aware Routing from MCP Tools to the Agent Web,"Zhiyuan Yao, Zishan Xu, Yifu Guo, Zhiguang Han, Cheng Yang, Shuo Zhang, Weinan Zhang, Xingshan Zeng, Weiwen Liu",,,"Agent Web, Model Context Protocol, history-aware routing, multi-agent collaboration, large-scale ecosystems, dynamic context understanding, Light Routing Agent","ToolACE-MCP is a pipeline for training history-aware routers to enable precise navigation in large-scale ecosystems, demonstrating superior performance and scalability in real-world benchmarks.",3.09,Phi-4,Apple M1 (Metal)
2601.08280v1_Greedy Is Enough Sparse Action Discovery in Agenti.pdf,Greedy Is Enough: Sparse Action Discovery in Agentic LLMs,Angshul Majumdar,,,"agentic systems, large action spaces, sparse action discovery, block-sparse recovery, Orthogonal Matching Pursuit, linear reward model, sparsity assumption, action pruning","This paper studies sparse action discovery in agentic systems with large action spaces, proposing a greedy algorithm for block-sparse recovery and proving its effectiveness under certain assumptions.",2.97,Phi-4,Apple M1 (Metal)
2601.08288v1_OpenMic A Multi-Agent-Based Stand-Up Comedy Genera.pdf,OpenMic: A Multi-Agent-Based Stand-Up Comedy Generation System,"Yuyang Wu, Hanzhong Cao, Jianhao Chen, Yufei Li",,,"Chinese stand-up comedy generation, multi-agent system, AutoGen, retrieval-augmented generation, RAG, JokeWriter, humor understanding, humor evaluation, long-form generation","This paper introduces OpenMic, a multi-agent system that transforms a user-provided life topic into a 3–5 minute Chinese stand-up performance, addressing challenges in culturally grounded humor, timing, and performability.",3.11,Phi-4,Apple M1 (Metal)
2601.08297v1_Demystifying the Slash Pattern in Attention The Ro.pdf,Demystifying the Slash Pattern in Attention: The Role of RoPE,"Yuan Cheng, Fengzhuo Zhang, Yunlong Hou, Cunxiao Du, Chao Du, Tianyu Pang, Aixin Sun, Zhuoran Yang",,arXiv:2601.08297v1,"Large Language Models, Slash-Dominant Heads, Attention Patterns, Rotary Position Embedding, RoPE, Out-Of-Distribution Generalization","This paper investigates the emergence of slash attention patterns in Large Language Models, focusing on the role of Rotary Position Embedding (RoPE) and the intrinsic conditions leading to Slash-Dominant Heads (SDHs).",3.48,Phi-4,Apple M1 (Metal)
2601.08302v1_Enhancing Sentiment Classification and Irony Detec.pdf,Enhancing Sentiment Classification and Irony Detection in Large Language Models through Advanced Prompt Engineering Techniques,"Marvin Schmitt, Anne Schwerk, Sebastian Lempert",,,"sentiment analysis, irony detection, large language models (LLMs), prompt engineering","This study investigates the use of prompt engineering to enhance large language models in sentiment analysis tasks, revealing that advanced prompting techniques significantly improve performance, with specific strategies excelling in different models and tasks.",2.87,Phi-4,Apple M1 (Metal)
2601.08310v1_ORBIT On-policy Exploration-Exploitation for Contr.pdf,ORBIT: On-policy Exploration-Exploitation for Controllable Multi-Budget Reasoning,"Kun Liang, Clive Bai, Xin Xu, Chenming Tang, Sanwoo Lee, Weijie Liu, Saiyong Yang, Yunfang Wu",,,"Large Reasoning Models, Chain-of-Thought reasoning, Reinforcement Learning, Multi-budget reasoning, Operational efficiency","ORBIT is a controllable multi-budget reasoning framework that uses multi-stage reinforcement learning to discover Pareto-optimal reasoning behaviors, achieving controllable reasoning behavior, competitive reasoning density, and integration of frontier policies into a unified model.",3.19,Phi-4,Apple M1 (Metal)
2601.08311v1_Enhancing Image Quality Assessment Ability of LMMs.pdf,Enhancing Image Quality Assessment Ability of LMMs via Retrieval-Augmented Generation,"Kang Fu, Huiyu Duan, Zicheng Zhang, Yucheng Zhu, Jun Zhao, Xiongkuo Min, Jia Wang, Guangtao Zhai",,,"Image Quality Assessment, Retrieval-Augmented Generation, Large Multimodal Models, Zero-shot, Training-free","The paper introduces IQARAG, a training-free framework that enhances LMMs' IQA ability by leveraging Retrieval-Augmented Generation to retrieve semantically similar but quality-variant reference images, demonstrating improved performance across multiple IQA datasets.",3.08,Phi-4,Apple M1 (Metal)
2601.08323v1_AtomMem  Learnable Dynamic Agentic Memory with Ato.pdf,AtomMem: Learnable Dynamic Agentic Memory with Atomic Memory Operation,"Yupeng Huo, Yaxi Lu, Zhong Zhang, Haotian Chen, Yankai Lin",,,"memory mechanisms, dynamic decision-making, CRUD operations, reinforcement learning, long-horizon problems, LLM-based agents","AtomMem reframes memory management as a dynamic decision-making problem, using atomic CRUD operations to create a learnable memory framework that outperforms static methods in long-context benchmarks.",2.83,Phi-4,Apple M1 (Metal)
2601.08327v1_Safe Heterogeneous Multi-Agent RL with Communicati.pdf,Safe Heterogeneous Multi-Agent RL with Communication Regularization for Coordinated Target Acquisition,"Gabriele Calzolari, Vidya Sumathy, Christoforos Kanellakis, George Nikolakopoulos",,,"Cooperative target acquisition, Safe autonomous coordination, Decentralized multi-agent reinforcement learning, Heterogeneous robotic systems, Learning-based control","This paper introduces a decentralized multi-agent reinforcement learning framework enabling structurally heterogeneous teams of agents to jointly discover and acquire randomly located targets in environments characterized by partial observability, communication constraints, and dynamic interactions.",3.24,Phi-4,Apple M1 (Metal)
2601.08332v1_IGAN A New Inception-based Model for Stable and Hi.pdf,IGAN: A New Inception-based Model for Stable and High-Fidelity Image Synthesis Using Generative Adversarial Networks,"Ahmed A. Hashim, Ali Al-Shuwaili, Asraa Saeed, Ali Al-Bayaty",,,"Generative Adversarial Networks (GANs), dilation convolutions, inception module, spectral normalization, image synthesis, deep learning stability","This paper proposes the Inception Generative Adversarial Network (IGAN) model, which generates high-quality synthetic images while maintaining training stability by reducing mode collapse and preventing vanishing and exploding gradients.",3.44,Phi-4,Apple M1 (Metal)
2601.08333v1_Semantic Laundering in AI Agent Architectures Why .pdf,Semantic Laundering in AI Agent Architectures: Why Tool Boundaries Do Not Confer Epistemic Warrant,"Oleg Romanchuk, Roman Bondar",,arXiv:2601.08333v1,"AI, agent architectures, semantic laundering, epistemic justification, Gettier problem, LLM-based agents","LLM-based agent architectures conflate information transport with epistemic justification, leading to semantic laundering, where propositions are accepted without proper warrant, akin to an architectural realization of the Gettier problem.",3.69,Phi-4,Apple M1 (Metal)
2601.08360v1_Scalable Sequential Recommendation under Latency a.pdf,Scalable Sequential Recommendation under Latency and Memory Constraints,"Adithya Parthasarathy, Aswathnarayan Muthukrishnan Kirubakaran, Vinoth Punniyamoorthy, Nachiappan Chockalingam, Lokesh Butra, Kabilan Kannan, Abhirup Mazumder, Sumit Saha",,2601.08360v1,"Recommender Systems, Sequence Modeling, Representation Learning, Scalable Machine Learning, Deep Learning","This paper introduces HoloMambaRec, a lightweight sequential recommendation architecture that efficiently models long-range user behavior under strict memory and latency constraints, outperforming existing models like SASRec and GRU4Rec.",3.84,Phi-4,Apple M1 (Metal)
2601.08371v1_Geo-NVS-w Geometry-Aware Novel View Synthesis In-t.pdf,Geo-NVS-w: Geometry-Aware Novel View Synthesis In-the-Wild with an SDF Renderer,"Anastasios Tsalakopoulos, Angelos Kanlis, Evangelos Chatzis, Antonis Karakottas, Dimitrios Zarpalas",,,"Novel View Synthesis, Geometry-Aware, Signed Distance Function, Photorealistic Rendering, In-the-Wild Image Collections, Energy Efficiency","Geo-NVS-w is a geometry-aware framework for high-fidelity novel view synthesis from unstructured, in-the-wild image collections, leveraging a Signed Distance Function (SDF) to guide rendering and achieve photorealistic results with sharp, geometrically coherent details.",3.32,Phi-4,Apple M1 (Metal)
2601.08379v1_Training-Free Distribution Adaptation for Diffusio.pdf,Training-Free Distribution Adaptation for Diffusion Models via Maximum Mean Discrepancy Guidance,"Matina Mahdizadeh Sani, Nima Jamali, Mohammad Jalali, Farzan Farnia",,,"diffusion models, distribution adaptation, Maximum Mean Discrepancy, inference-time guidance, latent diffusion models","This paper proposes MMD Guidance, a training-free mechanism that augments the reverse diffusion process with gradients of the Maximum Mean Discrepancy (MMD) to align generated samples with a reference dataset, achieving distributional alignment while preserving sample fidelity.",3.34,Phi-4,Apple M1 (Metal)
2601.08380v1_Thematic Working Group 5 -- Artificial Intelligenc.pdf,EDUsummIT 2025 - Thematic Working Group 5 - Artificial Intelligence (AI) literacy for teaching and learning: design and implementation,"Mary Webb, Matt Bower, Ana Amélia Carvalho, Fredrik Mørk Røkenes, Jodie Torrington, Jonathan D. Cohen, Yousra Chtouki, Kathryn MacCallum, Tanya Linden, Deirdre Butler, Juliana E. Raffagheli, Henriikka Vartiainen, Martina Ronci, Peter Tiernan, David M. Smith, Chris Shelton, Joyce Malyn-Smith, Pierre Gorissen",,,"AI literacy, teaching, learning, curriculum design, professional development, classroom applications, policy guidelines, educational technology, generative AI, academic integrity","The paper discusses strategies for enhancing AI literacy among teachers, focusing on curriculum design, professional development, and classroom applications to integrate AI into teaching practices.",3.93,Phi-4,Apple M1 (Metal)
2601.08382v2_A Qualitative Model to Reason about Object Rotatio.pdf,A Qualitative Model to Reason about Object Rotations – applied to solve the Cube,Zoe Falomira,,,"cube comparison test, mental rotation, qualitative reasoning, spatial cognition, spatial reasoning","This paper presents a Qualitative model for Reasoning about Object Rotations (QOR) applied to solve the Cube Comparison Test, producing a conceptual neighborhood graph for calculating inferences about rotations.",2.59,Phi-4,Apple M1 (Metal)
2601.08383v1_Deconstructing Pre-training Knowledge Attribution .pdf,Deconstructing Pre-training: Knowledge Attribution Analysis in MoE and Dense Models,"Bo Wang, Junzhuo Li, Hong Chen, Yuanlin Chu, Yuxuan Fan, Xuming Hu",,,"Mixture-of-Experts, MoE, Dense Models, Knowledge Attribution, Pre-training, Neuron-level Attribution, Log-Probability Increase, Sparse Architectures, Large Language Models","This paper introduces Gated-LPI, a neuron-level attribution metric, to compare knowledge acquisition dynamics in MoE and dense architectures, revealing patterns of low-entropy backbone, early consolidation, and functional robustness in MoE models.",3.05,Phi-4,Apple M1 (Metal)
