title,authors,doi,arxiv_id,keywords,processing_time_ms,filename
Explaining Machine Learning Predictive Models through Conditional,"Joaquim Arlandisa, Camino de Vera, Silvia Ruiz-Espa˜naa,∗, Juan-Carlos Perez-Cortesa",None,arXiv:2601.07313,"machine learning, XAI, explainable models, local explainability, model-agnostic",36.46087646484375,2601.07313v1_Explaining Machine Learning Predictive Models thro.pdf
Beyond Linearization: Attributed Table Graphs for Table Reasoning,"Zhengyi Yang3, Junhao Gan1",None,arXiv:2601.08444,,40.1148796081543,2601.08444v1_Beyond Linearization Attributed Table Graphs for T.pdf
LIBRA: Language Model Informed Bandit Recourse,"Jianhao Ma*4, a Language Model, Junyu Cao*1, Recourse Algorithm",None,arXiv:2601.11905,,36.984920501708984,2601.11905v1_LIBRA Language Model Informed Bandit Recourse Algo.pdf
Cascaded Transformer for Robust and Scalable,Cyril Shih-Huan Hsu,None,arXiv:2601.11859,,37.33563423156738,2601.11859v1_Cascaded Transformer for Robust and Scalable SLA D.pdf
RobuMTL: Enhancing Multi-Task Learning Robustness,,None,arXiv:2601.10921,,41.455745697021484,2601.10921v1_RobuMTL Enhancing Multi-Task Learning Robustness A.pdf
THE GREAT MARCH 100: 100 DETAIL-ORIENTED TASKS FOR,"Chenyuan Liu1, Xinyu Zhou2, Qian Zhu3, Mingyu Zhang1,2",None,arXiv:2601.11421,,39.84475135803223,2601.11421v1_The Great March 100 100 Detail-oriented Tasks for .pdf
Risk-Aware Human-in-the-Loop Framework with Adaptive,"Dan Dongseong Kim4, Terrence J. Moore2, 1Virginia Tech, Frederica F. Nelson2",None,arXiv:2601.11781,,48.925161361694336,2601.11781v1_Risk-Aware Human-in-the-Loop Framework with Adapti.pdf
Wetland mapping from sparse annotations with satellite image time series and,"Shuai Yuana, Nan Xud, Shuang Chena, Xiangyu Liub",None,arXiv:2601.11400,,39.25943374633789,2601.11400v1_Wetland mapping from sparse annotations with satel.pdf
STREAM-VOICE-ANON: ENHANCING UTILITY OF REAL-TIME SPEAKER,Kong Aik Lee3,None,arXiv:2601.13948,,38.4523868560791,2601.13948v1_Stream-Voice-Anon Enhancing Utility of Real-Time S.pdf
Preconditioning Benefits of Spectral Orthogonalization in Muon,,None,arXiv:2601.13474,,39.08514976501465,2601.13474v1_Preconditioning Benefits of Spectral Orthogonaliza.pdf
Linear Complexity Self-Supervised Learning for Music,"Theodoros Palamas, Petros Vavaroutsos, Random Quantizer",10.1145/3748522.3779786,arXiv:2601.09603,"Deep Learning, Learnable Representations, Music Understanding, Transformers, Embeddings",40.078163146972656,2601.09603v1_Linear Complexity Self-Supervised Learning for Mus.pdf
AI Skills Improve Job Prospects: Causal Evidence from a Hiring,"Angelo Leonea, Ole Teutloffa",None,None,,42.00148582458496,2601.13286v1_AI Skills Improve Job Prospects Causal Evidence fr.pdf
Towards Efficient Image Deblurring for Edge,"Sowmya Lahari Vajrala, Srinivas Soumitri Miriyala, Sravanth Kodavanti",None,None,"- Mobile Image Signal Processing (ISP), De-blurring, Training-free Search, Inference Optimization, Edge Deployment  
I.",40.273189544677734,2601.11685v1_Towards Efficient Image Deblurring for Edge Deploy.pdf
Published in Transactions on Machine Learning Research (01/2026),"Nir Hutnik, Erin Feiglin, Raz Lapid",None,arXiv:2601.08490,,41.452646255493164,2601.08490v1_BenchOverflow Measuring Overflow in Large Language.pdf
Augmenting Question Answering with A,"Nashrah Haque∗, Yanzhao Wu§, Hybrid RAG Approach, Plastic Lab",None,arXiv:2601.12658,,40.665388107299805,2601.12658v1_Augmenting Question Answering with A Hybrid RAG Ap.pdf
Telling Human and Machine Handwriting Apart,"Luis A. Leiva, Machine Handwriting Apart, Nuwan T. Attygalle, Miguel A. Ferrer",10.13039/501100011033,None,,46.77987098693848,2601.11700v1_Telling Human and Machine Handwriting Apart.pdf
Kinship Data Benchmark for Multi-hop Reasoning,"introduce KinshipQA, Tianda Sun",None,arXiv:2601.07794,,42.555809020996094,2601.07794v1_Kinship Data Benchmark for Multi-hop Reasoning.pdf
GeoMotionGPT: Geometry-Aligned Motion Understanding with Large,"Xin Liu1, Bofan Li1",None,arXiv:2601.07632,,39.9327278137207,2601.07632v2_GeoMotionGPT Geometry-Aligned Motion Understanding.pdf
ARCHAGENT: SCALABLE LEGACY SOFTWARE ARCHITECTURE RECOVERY WITH,"Rusheng Pan★, Large Language
Models, Bingcheng Mao★
Tianyi Ma",None,arXiv:2601.13007,,42.392730712890625,2601.13007v1_ArchAgent Scalable Legacy Software Architecture Re.pdf
Where Knowledge Collides: A Mechanistic Study of Intra-Memory,"U Austria, Yufang Hou, Xu et al., U Austria
hsuvas.borkakoty@it-u.at",None,arXiv:2601.09445,,41.27049446105957,2601.09445v1_Where Knowledge Collides A Mechanistic Study of In.pdf
From Prompts to Pavement: LMMs-based Agentic Behavior-Tree,"Language Model, Catherine M. Elias1,2, Ahmed Y. Gado1,2",None,arXiv:2601.12358,,44.281005859375,2601.12358v1_From Prompts to Pavement LMMs-based Agentic Behavi.pdf
An Empirical 100 Trillion Token Study with OpenRouter,"Andreessen Horowitz, Anjney Midha†, Justin Summerville‡, Alex Atallah‡",None,arXiv:2601.10088,,42.47140884399414,2601.10088v1_State of AI An Empirical 100 Trillion Token Study .pdf
A3D: Adaptive Affordance Assembly with Dual-Arm Manipulation,"Hao Dong1, Yan Shen1, Yue Chen1*",None,arXiv:2601.11076,,40.6794548034668,2601.11076v1_A3D Adaptive Affordance Assembly with Dual-Arm Man.pdf
Conditional Memory via Scalable Lookup:,"Zhewen Hao2, Damai Dai2, Zhenda Xie2",None,arXiv:2601.07372,,43.15185546875,2601.07372v1_Conditional Memory via Scalable Lookup A New Axis .pdf
Adaptive Multi-Stage Patent Claim Generation,Bin Guo1,None,arXiv:2601.09120,,38.14196586608887,2601.09120v1_Adaptive Multi-Stage Patent Claim Generation with .pdf
Mixed Precision PointPillars for Efficient 3D Object,Mixed Precision,None,arXiv:2601.12638,,39.02554512023926,2601.12638v1_Mixed Precision PointPillars for Efficient 3D Obje.pdf
Published in Transactions on Machine Learning Research (10/2025),"Yichuan Zhong, Xin Jin, Yapeng Tian
yapeng.tian@utdallas.edu",None,arXiv:2601.08011,,42.58084297180176,2601.08011v1_TP-Blend Textual-Prompt Attention Pairing for Prec.pdf
Greedy Is Enough: Sparse Action Discovery in Agentic LLMs,,None,arXiv:2601.08280,,37.943124771118164,2601.08280v1_Greedy Is Enough Sparse Action Discovery in Agenti.pdf
Evaluating the Ability of Explanations to Disambiguate Models in a Rashomon Set,"Sandra Wachter1,4, College Dublin
3Chinese University",10.1145/3715275.3732219,arXiv:2601.08703,,38.399457931518555,2601.08703v1_Evaluating the Ability of Explanations to Disambig.pdf
RobotDesignGPT: Automated Robot Design Synthesis,,None,arXiv:2601.11801,,38.94996643066406,2601.11801v1_RobotDesignGPT Automated Robot Design Synthesis us.pdf
SCRIPTMIND: Crime Script Inference and Cognitive Evaluation for,"Jaewoo Kang1, Changsik Kim2",None,arXiv:2601.13581,,42.421579360961914,2601.13581v1_SCRIPTMIND Crime Script Inference and Cognitive Ev.pdf
Do MLLMs See What We See?,Matthew Varona,None,arXiv:2601.12585,,40.40980339050293,2601.12585v1_Do MLLMs See What We See Analyzing Visualization L.pdf
ENCODING EMOTION THROUGH SELF-SUPERVISED,Emily Zhou1,None,arXiv:2601.12534,,41.90659523010254,2601.12534v1_Encoding Emotion Through Self-Supervised Eye Movem.pdf
Routing with Generated Data: Annotation-Free,"Elias Stengel-Eskin3, Justin Chih-Yao Chen1, Genta Indra Winata2, Tianyi Niu1",None,arXiv:2601.09692,,42.36316680908203,2601.09692v1_Routing with Generated Data Annotation-Free LLM Sk.pdf
Information Access of the Oppressed: A Problem-Posing Framework for,Paulo Freire’s,None,arXiv:2601.09600,,39.743661880493164,2601.09600v1_Information Access of the Oppressed A Problem-Posi.pdf
Early Linguistic Pattern of Anxiety from Social Media,,None,arXiv:2601.11758,"anxiety detection, linguistic pattern, interpretable machine learning, keyword robustness, cross-domain validation",38.72823715209961,2601.11758v1_Early Linguistic Pattern of Anxiety from Social Me.pdf
Towards Airborne Object Detection: A Deep,Deep Learning,None,arXiv:2601.11907,,43.401241302490234,2601.11907v1_Towards Airborne Object Detection A Deep Learning .pdf
AI Co-Scientist for Knowledge Synthesis in Medical,Arya Rahgozara,None,arXiv:2601.11825,,42.18578338623047,2601.11825v1_AI Co-Scientist for Knowledge Synthesis in Medical.pdf
Improving Low-Resource Machine Translation via Round-Trip,"Ahmed Attia, Alham Fikri",None,arXiv:2601.12535,,41.74160957336426,2601.12535v1_Improving Low-Resource Machine Translation via Rou.pdf
Do Transformers Understand Ancient Roman Coin,"Motifs Better, David Reid",None,arXiv:2601.09433,,42.748212814331055,2601.09433v1_Do Transformers Understand Ancient Roman Coin Moti.pdf
CONTRASTIVE AND MULTI-TASK LEARNING ON NOISY,"Faculty Mannheim, Zahra Monfared1,2,3, Sucheta Ghosh",None,arXiv:2601.08549,,36.714792251586914,2601.08549v1_Contrastive and Multi-Task Learning on Noisy Brain.pdf
Submitted 1/21; Revised 5/22; Published 9/22,"Piero Gobetti 93/3, 40129, Umberto Michelucci, Brian Sheridan, Winterthur 8406",None,arXiv:2601.09768,"novelty detection, semi-supervised clustering, constrained clustering, density-
based clustering, domain knowledge integration
1",38.149356842041016,2601.09768v1_CLiMB A Domain-Informed Novelty Detection Clusteri.pdf
VISPA: Pluralistic Alignment via Automatic Value Selection and Activation,"Shenyan Zheng1∗, Jiayou Zhong1∗",None,arXiv:2601.12758,,37.74309158325195,2601.12758v1_VISPA Pluralistic Alignment via Automatic Value Se.pdf
Integrating Attendance Tracking and Emotion Detection for,"Ann Move, Raspberry Pi",None,None,"Affective computing, Attendance automation, Emotion detection, IoT, Smart 
classroom. 
 
1.",35.31670570373535,2601.08049v1_Integrating Attendance Tracking and Emotion Detect.pdf
Agent Skills in the Wild: An Empirical Study of Security,"Yao Zhang†
School of Cybersecurity, Gelei Deng, Leo Zhang, Yuekang Li",10.1145/nnnnnnn.nnnnnnn,arXiv:2601.10338,"Agent skills, AI security, vulnerability analysis, supply chain secu-
rity, prompt injection",39.554595947265625,2601.10338v1_Agent Skills in the Wild An Empirical Study of Sec.pdf
Institutional AI: Governing LLM Collusion in Multi-Agent,"Palla et al., Lin et al.",None,arXiv:2601.11369,,42.48809814453125,2601.11369v2_Institutional AI Governing LLM Collusion in Multi-.pdf
Imandra CodeLogician: Neuro-Symbolic Reasoning for Precise,"Grant Passmore∗1,2, Christoph M. Wintersteiger1",None,arXiv:2601.11840,,36.77988052368164,2601.11840v1_Imandra CodeLogician Neuro-Symbolic Reasoning for .pdf
Introduction to optimization methods for,Elisa Riccietti†,None,arXiv:2601.10222,,38.47765922546387,2601.10222v1_Introduction to optimization methods for training .pdf
"Agentic Artificial Intelligence (AI): Architectures, Taxonomies, and","Rajkumar Buyya
School, Gangadharan G.R., Arunkumar V
University, Tamil Nadu",None,arXiv:2601.12560,"Agentic AI, Large Language Models, Autonomous Agents, Multi-Agent Systems, Cognitive
Architectures",38.70415687561035,2601.12560v1_Agentic Artificial Intelligence AI Architectures T.pdf
Learning Domain-Invariant Representations for Cross-Domain Image,,None,arXiv:2601.08875,,37.578582763671875,2601.08875v2_Learning Domain-Invariant Representations for Cros.pdf
BEYOND MODEL SCALING: TEST-TIME INTERVENTION,"Jinwu Hu 1 2, Huanxiang Lin 1 Bolin Chen 1, Qianyue Wang 1 2, Yufeng Wang 1 3",None,arXiv:2601.11252,,41.42165184020996,2601.11252v1_Beyond Model Scaling Test-Time Intervention for Ef.pdf
Finding RELIEF: Shaping Reasoning Behavior without Reasoning,"Dingwei Chen2, Sunbowen Lee4, Chak Tou, Qingyu Yin3",None,arXiv:2601.13752,,42.22416877746582,2601.13752v1_Finding RELIEF Shaping Reasoning Behavior without .pdf
Improving Chain-of-Thought for Logical Reasoning,,None,arXiv:2601.09805,,39.551496505737305,2601.09805v1_Improving Chain-of-Thought for Logical Reasoning v.pdf
PaperScout: An Autonomous Agent for Academic Paper Search with,"Zirui Liu, Qi Liu, Shuo Yu, Qingchuan Li",None,arXiv:2601.10029,,40.793657302856445,2601.10029v1_PaperScout An Autonomous Agent for Academic Paper .pdf
Safe Heterogeneous Multi-Agent RL with,"Christoforos Kanellakis, Space Engineering, Gabriele Calzolari",None,arXiv:2601.08327,"Cooperative target acquisition, Safe autonomous coordination, Decentralized
multi-agent reinforcement learning, Heterogeneous robotic systems, Learning-based control
1.",34.61050987243652,2601.08327v1_Safe Heterogeneous Multi-Agent RL with Communicati.pdf
Long-term Task-oriented Agent: Proactive Long-term Intent Maintenance,"Donghai Wang2, Jun Xu2†, Jinghua Hao2, Hantao Zhou2",None,arXiv:2601.09382,,43.49803924560547,2601.09382v1_Long-term Task-oriented Agent Proactive Long-term .pdf
MN-TSG: CONTINUOUS TIME SERIES GENERATION WITH,"Jiang Bian, Junwei Deng
University, Xu Zhang, Hao Li",None,arXiv:2601.13534,"Irregular time series · continuous time series generation · deep learning architecture
1",38.1619930267334,2601.13534v1_MN-TSGContinuous Time Series Generation with Irreg.pdf
Predictive Analytics for Dementia: Machine,,None,arXiv:2601.07685,,37.89854049682617,2601.07685v1_Predictive Analytics for Dementia Machine Learning.pdf
Navigating Ethical AI Challenges in the,"Martin W Hoffmann, Ruomu Tan",None,arXiv:2601.09351,,36.98563575744629,2601.09351v1_Navigating Ethical AI Challenges in the Industrial.pdf
Cultural Compass: A Framework for Organizing Societal Norms to Detect,Erin MacMurray van Liemt2,None,arXiv:2601.07973,,43.61462593078613,2601.07973v1_Cultural Compass A Framework for Organizing Societ.pdf
"Responsible AI for General-Purpose Systems: Overview,","Dagnachew Birru, Nim Sherpa, Himanshi Agrawal, Vishal Vaddina",None,arXiv:2601.13122,,43.73359680175781,2601.13122v1_Responsible AI for General-Purpose Systems Overvie.pdf
Benchmarking Post-Training Quantization of Large Language Models,"Zhongao Sun, Ling Zhen, Zhenhua Dong
Xianzhi Yu†",None,arXiv:2601.09555,,42.864084243774414,2601.09555v1_Benchmarking Post-Training Quantization of Large L.pdf
Industry-Aligned Granular Topic Modeling,"Myeongjun Erik Jang1, Chunyang Xiao1, Haoyan Luo1",None,arXiv:2601.11762,,41.1381721496582,2601.11762v1_Industry-Aligned Granular Topic Modeling.pdf
"Human Values in a Single Sentence: Moral Presence,","Schwartz Continuum
Víctor Yestea, Paolo Rossoa, Universitat Politècnica de València",None,arXiv:2601.14172,,45.48931121826172,2601.14172v1_Human Values in a Single Sentence Moral Presence H.pdf
Divide and Conquer: Static-Dynamic Collaboration for Few-Shot,"Yong Li, Kexin Bao
Institute",10.1145/3731715.3733310,arXiv:2601.08448,"Few-Shot Class-Incremental Learning, Class-Incremental Learning
∗Shiming Ge and Daichi Zhang are corresponding authors.
Permission to make digital or hard copies of all or part of this work for personal or
classroom use is granted without fee provided that copies are not made or distributed
for profit or commercial advantage and that copies bear this notice and the full citation
on the first page. Copyrights for third-party components of this work must be honored.
For all other uses, contact the owner/author(s).
ICMR ’25, Chicago, IL",39.71290588378906,2601.08448v1_Divide and Conquer Static-Dynamic Collaboration fo.pdf
"Toward Efficient Agents: A Survey of Memory,","Lijun Li1,†, Qianshan Wei5, Siheng Chen4
Jing, Zhiqiang Kou7",None,arXiv:2601.14192,,40.7414436340332,2601.14192v1_Toward Efficient Agents Memory Tool learning and P.pdf
Causal Feature Selection Framework for Stable Soft Sensor Modeling based on,"Sophia 
Antipolis, Politecnico di Milano, Shun Chen, Xiao-Yang Li",None,None,,20.149707794189453,2601.14099v1_Causal feature selection framework for stable soft.pdf
Improved Bug Localization with AI Agents Leveraging,"Mohammad Masudur Rahman
Dalhousie, Asif Mohammed Samir
Dalhousie",None,arXiv:2601.12522,"Bug Localization, LLM, Agentic AI, Cognition, Debugging",39.739370346069336,2601.12522v1_Improved Bug Localization with AI Agents Leveragin.pdf
IFDNS: An Iterative Feedback-Driven Neuro-Symbolic,"Minhan Hu1[0009−0007−3995−8821, Xiaoheng Wang1[0009−0005−3335−2322",None,arXiv:2601.07464,"Logical Reasoning · Large Language Model · Reasoning.
1",37.483930587768555,2601.07464v1_IFDNS An Iterative Feedback-Driven Neuro-Symbolic .pdf
Why not Collaborative Filtering in Dual View? Bridging Sparse and Dense,,None,arXiv:2601.09286,,38.216590881347656,2601.09286v1_Why not Collaborative Filtering in Dual View Bridg.pdf
"Magnifying change: Rapid burn scar mapping with multi-resolution,","Maria Sdraka, Machine Learning, Dimitrios Michail",None,arXiv:2601.09262,,40.33088684082031,2601.09262v1_Magnifying change Rapid burn scar mapping with mul.pdf
SUMMPILOT: Bridging Efficiency and Customization,"Zhang et al, YoungBin Kim1,2, Slobodkin et al, Kyohoon Jin2",None,arXiv:2601.08475,,39.42394256591797,2601.08475v1_SUMMPILOT Bridging Efficiency and Customization fo.pdf
Health Facility Location in Ethiopia: Leveraging LLMs to,"Milind Tambe, Guojun Xiong, Trabelsi
John A. Paulson School, John A. Paulson School",None,arXiv:2601.11479,"Health Facility Location, Optimization, Human expert knowledge, Alignment, LLM
ACM Reference Format:
Yohai Trabelsi",36.821603775024414,2601.11479v1_Health Facility Location in Ethiopia Leveraging LL.pdf
PCN-Rec: Agentic Proof-Carrying Negotiation for Reliable,,None,arXiv:2601.09771,"recommendation systems, LLM agents, constrained ranking, gover-
nance, verification",41.56970977783203,2601.09771v1_PCN-Rec Agentic Proof-Carrying Negotiation for Rel.pdf
ACTIVATION SENSITIVITY AS A UNIFYING PRINCIPLE FOR,,None,arXiv:2601.11663,,36.562204360961914,2601.11663v1_Activation Sensitivity as a Unifying Principle for.pdf
Frame of Reference: Addressing the Challenges of Common Ground,"Inria
Justine Cassell",None,arXiv:2601.09365,,42.91987419128418,2601.09365v1_Frame of Reference Addressing the Challenges of Co.pdf
S3-CLIP: Video Super Resolution for Person-ReID,,None,arXiv:2601.08807,,43.73669624328613,2601.08807v1_S3-CLIP Video Super Resolution for Person-ReID.pdf
Murat Bilgehan Ertan 1 2 † Emirhan B¨oge 3 † Min Chen 2 Kaleel Mahmood 4 * Marten van Dijk 1 2 *,"Emirhan B¨oge 3 †, Marten van Dijk 1 2, Chen 2 Kaleel, Sparse Autoencoders",None,arXiv:2601.12937,,42.8624153137207,2601.12937v1_On the Evidentiary Limits of Membership Inference .pdf
"Evaluating LLM Behavior in Hiring: Implicit Weights, Fairness",Large Language Models,None,None,"Large Language Models, Person-job Fit, Fairness, Interpretability
1.",38.07806968688965,2601.11379v1_Evaluating LLM Behavior in Hiring Implicit Weights.pdf
Improving Domain Generalization in Contrastive,"Katie Matton∗, Rosalind W. Picard, John Guttag, Robert Lewis∗",None,arXiv:2601.07748,,39.49999809265137,2601.07748v1_Improving Domain Generalization in Contrastive Lea.pdf
Integrating Virtual Reality and Large Language Models for Team-,"John Mitchell, Henry Ford, Anna Johansson, Daniel B. Jones",None,None,,38.79499435424805,2601.13406v1_Integrating Virtual Reality and Large Language Mod.pdf
